"","Protein","channel1","channel10","channel11","channel12","channel13","channel14","channel15","channel16","channel2","channel3","channel4","channel5","channel6","channel7","channel8","channel9"
"5702","Q641Q2-2;Q641Q2",14.1264554242877,14.5753878874673,14.4032548083737,14.2554498175164,14.5409257949657,14.2393967086599,14.2470763404319,14.4435899447662,14.2550227121227,14.0778137476604,14.0919954927831,14.1714639396649,14.0901230284021,13.9968174698397,14.1597970447539,14.3435670118371
"5703","Q658P3-3;Q658P3;Q658P3-2",15.6446995144239,15.6236587111947,15.6012302376768,15.7008985866,15.6382174822386,15.7528616544469,15.6071463608812,15.602482534895,15.5038978227694,15.6255077250412,15.7242711594142,15.6207199498981,15.7758133868346,15.6989061368884,15.7977359371118,15.5986672185481
"5704","Q658P3-3;Q658P3;Q658P3-2;Q658P3-4",16.1488342408322,16.3647826142719,16.459517148853,16.5262338462481,16.4789758534059,16.3496092629029,16.3387872593727,16.4464867778331,16.2036368065625,16.211733421096,16.285057807562,16.1743329220989,16.1618326055681,16.3564127005512,16.2058530167027,16.4288045179574
"5705","Q658Y4",15.4427546669967,14.9926601034892,15.0696863963444,15.1443546142885,15.1694067511106,15.1071801846513,15.0804128357675,15.1185597054474,15.2838516821277,15.230606146434,15.1734092069328,15.1466874963318,15.111373398075,15.2204555068345,15.0895025413913,15.0805566233749
"5706","Q659C4-9;Q659C4-2;Q659C4;Q659C4-3",13.5886792453599,13.7600717146618,13.9023127256398,13.8376362796453,13.8896627282675,14.0380378509482,13.9219029877009,13.8596088213693,13.6528730590454,13.446766916509,13.6734822979712,13.4109933491963,13.8269244596324,13.5938075331688,13.9743753805917,13.6915523093738
"5707","Q659C4-9;Q659C4-2;Q659C4;Q659C4-3;Q659C4-4",13.5794461657584,13.7809566046656,14.1924107790831,14.3350177237556,14.1429504694754,14.2123906373522,14.1935528939889,14.1684729400996,13.7339030608565,14.2860514052263,14.0673811670619,13.9561061510015,14.0468538297124,14.0916597119953,14.0820856405502,14.2714932695991
"5708","Q66K14-2;Q66K14",14.8644661715758,14.9065842291719,15.0253245951157,15.147647123435,15.0542971864576,15.0810215791366,15.0362581328991,15.1278572529697,14.8174094085826,14.6835599685325,14.7078863773244,14.6495495403744,14.6619588726147,14.7172451289397,14.6422944107854,15.0516802514475
"5709","Q66K14-2;Q66K14;Q6ZT07",15.8929901679561,15.8320472095516,15.8050552374437,15.8600721774978,15.8445260891038,15.8087533016068,15.7882073166955,15.7758218407345,15.9515010422575,15.8222635270111,15.9271389287914,15.9166683203386,15.823354622713,15.9119177677743,15.7896138584502,15.853153437096
"5710","Q66K64",16.8203568286606,16.5478836706183,16.6363263632762,16.5987748475568,16.4272804827391,16.5667613520097,16.6495109196774,16.6475864458262,16.860752527545,16.8762364548458,16.8906271360273,16.7874973977739,17.0676449345822,17.1015849744232,16.7997360303064,16.6124589846
"5711","Q66K74-2;Q66K74",15.5989301884849,15.150235819101,15.2655030390571,15.2978936052796,15.2843884936038,15.20536576996,15.2518686103514,15.2111290122244,15.4346041652561,15.5612960880947,15.4013055928149,15.4349069152007,15.3912190142292,15.4166866443025,15.3651504077871,15.2921179968975
"5712","Q66K89",17.0519895044961,16.7203554821448,16.643903384305,16.7272223892972,16.6383767635826,16.6552065429802,16.7197455585181,16.6518096944576,17.0765037494624,17.1755621814094,17.0051365531747,17.0788012316586,17.1487642558671,16.7931678183802,16.9911648541792,16.7307663969552
"5713","Q66LE6",15.5348784161817,15.1101497424989,15.227276473856,15.303146888286,15.1715127763117,15.1840769456915,15.2333917868839,15.2391248865484,15.5353656103087,15.4446069715432,15.5187168388815,15.4477373877194,15.4022763492162,15.5610677009727,15.4547350194864,15.177951271807
"5714","Q66PJ3-2;Q66PJ3-5",15.7304451031342,14.8504513042651,14.9916212187757,14.790691755901,14.6243514930171,14.7612271910469,14.6700507187619,14.722803596723,15.6210840847642,15.5154631868153,15.2311330259426,15.8088775232758,15.6288630130442,15.501385900492,15.5308779134364,15.0116380197103
"5715","Q66PJ3;Q66PJ3-1",14.0091649851257,13.7388031532506,13.8178433157022,13.4333186221673,13.2440672520594,13.5698239041785,13.3587635494453,13.3572717494621,14.1432757931439,13.9068946285281,14.0091799550499,14.0176492352403,14.0158151537999,13.9561447413388,13.9558228028015,13.3498933835209
"5716","Q674X7-2;Q674X7;Q674X7-5",13.8464860108242,13.478897305263,13.7088254262737,13.3634547482761,14.2693945977423,14.1051009195114,13.387478447842,13.5475299484431,13.8009956157484,13.5231017080149,14.4024634780961,14.2366328109244,13.7345796679873,14.4979861264379,13.6591303065998,13.7778860526462
"5717","Q674X7-3",14.6372691593964,14.4077020943347,14.2043478189045,14.2680704848645,14.2628982743403,14.2663212298918,14.2875022135824,14.1947462602958,14.696512075498,14.591431762,14.4828783113979,14.6593123602927,14.7435624446964,14.4187130213518,14.5849453326964,14.4011215625676
"5718","Q676U5-2;Q676U5;Q676U5-3",16.3514837788764,16.0025253900595,15.966167366957,15.8370110153581,15.8794025210897,15.8421923612017,15.9242190978068,15.9345089194864,16.1579655677324,16.3513827442857,15.9864507254106,16.4201934742824,16.2765753896544,16.2192787336846,16.1220664148148,16.0178290999713
"5719","Q676U5-2;Q676U5;Q676U5-3;Q676U5-5",15.7061425271779,15.5958655041218,15.5118730457023,15.5477360837039,15.5419411220854,15.615797938451,15.5358785889795,15.5052160081806,15.5856977717473,15.5954120907744,15.537677648372,15.6235582296028,15.445331675383,15.5866457378485,15.5585991996197,15.5842230061794
"5720","Q676U5-2;Q676U5;Q676U5-3;Q676U5-5;Q676U5-4",16.4913388247987,16.1579868314206,16.1812017959087,16.1755992610187,16.4119575921173,16.2811938028637,16.2583523986911,16.1740343299406,16.4250826228849,16.4524472725892,16.3541026356349,16.4562166001791,16.3245914802266,16.3411554138951,16.3464826511363,16.1064720696517
"5721","Q676U5-2;Q676U5;Q676U5-5;Q676U5-4",16.8374095372812,16.6874317143055,16.4923355606983,16.550775624551,16.5583848944305,16.4995337686729,16.5972332422182,16.5511867818406,16.8928616905581,16.6616397369422,16.657675587232,16.6338080815144,16.9498345844318,16.6360781949347,16.7277883396473,16.6548458655577
"5722","Q67FW5",12.5621063781756,12.1611161525062,12.355526850551,12.2623756358623,12.2819020362115,12.2085583379524,12.2804196817517,12.3824347167826,12.5499901580131,12.5147154798589,12.5487760093137,12.5993947743026,12.2327183900729,12.4216926951919,12.4798353922322,11.9953187232759
"5723","Q68CP4-2;Q68CP4",15.060902956299,14.4363277200797,14.4076975437175,14.3551251416965,14.3238582156282,14.3190157789893,14.3355905944304,14.4782804818347,14.8492956844491,15.1409752328632,14.9347111819971,15.1410682729524,14.822113368825,14.8999494650819,14.8918131624075,14.5443056166931
"5724","Q68CP9-3;Q68CP9",13.8098025663933,14.3836787200845,14.366076537523,14.5301560645674,14.4722962773346,14.42274416055,14.3464643888267,14.4572282613337,13.8808865036009,14.0319439600648,13.976042024804,13.946398673526,14.0848927033998,14.0893178639799,14.0519365938985,14.3293670503557
"5725","Q68CQ4",13.1340143657516,13.4657897554706,13.2460563778481,13.2618418036288,13.4127097969187,13.4698994725878,13.5106681323637,13.4947638319998,13.4490938491959,13.2841632223094,13.4188502792177,13.1217927726325,13.3312543085178,13.3993922154293,13.5161859798429,13.4554545988539
"5726","Q68CQ7",15.0191918755002,15.0323932953859,15.091433220634,15.1393883036458,15.1229599269953,15.0897776320283,15.1111711108098,15.058827713845,14.9556151822565,15.0387628041606,15.0175459671936,14.9871153408958,14.9692551708352,15.1001508759916,14.8941093588251,15.0831305899153
"5727","Q68CQ7;Q68CQ7-2",13.0733718050347,13.3805213859293,13.3180798475275,13.2190471581984,13.4002876482731,13.5065484364064,13.5183904086389,13.4025151108793,13.1004334948726,13.3003462897752,13.0031299212437,13.1894396122275,13.1165638202883,13.232586694889,13.2176490812226,13.3771183775511
"5728","Q68CZ1-2;Q68CZ1",16.0121536094122,15.8708205923143,15.4882210766003,15.5045238728269,15.6477053703073,15.389533747121,15.6858900605134,15.7525623904153,16.0629844893171,15.8484679901353,15.8824517085291,15.7709531817396,16.1022028117226,15.8904688831832,15.7275508267932,15.5812277986051
"5729","Q68CZ2",15.8282933615841,17.2696533395376,17.3266642563113,17.3071598326755,17.3930681007783,17.3315777765617,17.3955045676705,17.316165547177,16.0333275740937,16.0531762402373,16.3944306435132,15.8328178462158,15.9822769787362,15.9329894183547,16.4126353532539,17.2283465391926
"5730","Q68CZ2;Q68CZ2-2",13.7482579921339,14.5663866231657,14.5579549958847,14.591605404861,14.668909330883,14.675849184171,14.7293731267134,14.6264406326541,13.8650906346052,13.6492580598418,13.7973801575177,13.6563031762729,13.7304257723403,13.8404145448304,13.9261977030739,14.4585184630044
"5731","Q68CZ6",15.2108969671218,15.7166951907109,15.812973963154,15.9046784378367,15.8009852348675,15.9240356653403,15.8844167941006,15.973101309792,14.9017502518074,15.2314894432892,15.1088444793552,15.0087617861961,14.8736624968111,15.4438258367803,15.3212024971673,15.6842305330788
"5732","Q68CZ6;Q68CZ6-2",13.5705442509925,14.5987849679375,14.4777259887006,14.5872362216007,14.6169719299317,14.5501376772383,14.4906415670223,14.5917685243092,13.7522669668072,13.8034700326401,14.0039486074966,13.8178105161347,13.7952646459783,13.9080247919488,14.0102039372653,14.2837434883282
"5733","Q68D06",14.5718899455023,13.851958238589,13.9658222560446,14.4011235130818,13.9142497956707,13.9289221714634,14.0004782972545,13.9662283059382,14.5834992978511,14.3845654525478,14.3235501819549,14.3304224098889,14.1475691395031,14.4807694562217,14.2307039891039,14.1444358964972
"5734","Q68D10",12.7342331641897,12.8646703131889,13.0477058331535,13.3625564724822,12.7099362490405,13.0944339944595,12.858981161207,12.8695065120288,13.4556872388895,13.379627999162,13.0705673211473,13.3705887675655,13.3760250541304,13.0312017637274,13.2095955897887,12.9733220329491
"5735","Q68D10;Q68D10-3;Q68D10-2",13.219985032488,13.3298834438233,13.7659004953603,13.6875876624847,13.7038953944555,13.8274779542589,13.4800128457265,13.716889361388,13.1516933475963,13.3378118642395,13.070314708683,13.6562684544622,13.489089163648,13.4643871592626,13.2461811148767,13.8110165438617
"5736","Q68D91",15.3380816828669,14.4280951382873,14.5008009976551,14.4224955580761,14.5931140483251,14.305168160783,14.5209134474482,14.2439076452938,15.1903398803301,15.4077657543568,15.1062730144853,15.3629122851577,15.1912707327153,15.3609345975969,14.9941376433372,14.5687269431164
"5737","Q68D91;Q68D91-2",13.6793205597621,13.073709443995,13.4170076937433,13.2576175100977,13.5368334508339,13.3761727332549,13.373782555828,12.9799078618714,13.4594033959523,13.7181319096884,14.099798563983,13.7203052456711,13.6120944882949,14.4712252930312,13.4398348195024,13.3410989147988
"5738","Q68DH5",15.106612836593,14.2923532512841,14.2147360646385,14.3834434791195,14.1482846806961,14.346413878613,14.1282015377843,14.150521472288,14.9676349520757,15.0234184550163,15.018614454259,14.8854479144304,15.1827234435621,14.8636743161943,15.092053269558,14.3434958210951
"5739","Q68DK7",16.4544391140516,15.7721515405362,16.1524195950429,16.2508517281421,15.558873380608,15.5216583417755,15.9136401683456,15.8770959721898,16.6747415419902,16.8567978696023,16.6350544930273,16.8187759843421,16.5946743268684,16.7555120183531,16.2590208977042,15.4595719325421
"5740","Q68DK7;Q68DK7-3;Q68DK7-2",13.3030187428747,13.9226853111933,14.0877631095128,14.0868169126446,14.127313753531,13.9987019432791,13.9450658827124,14.0346522119347,13.5197592114701,13.5575146703361,13.5121950119472,13.5068556486205,13.5394434887231,13.4570750862029,13.5167734172782,13.9424537829396
"5741","Q68DQ2",14.5096347902458,14.9494382946542,14.9965788681723,14.9977127733621,15.004778620004,15.0328663073255,15.0689799484566,15.021418686379,14.4426103289303,14.489505678787,14.5119417866425,14.50577815823,14.5759150581165,14.3949174165206,14.5271439163217,14.9723263850772
"5742","Q68DQ2;Q68DQ2-1",13.9720457575498,14.3474627047107,14.4641694769172,14.6989996626294,14.6279706281416,14.5510015841526,14.5885335342501,14.6303382411038,13.8805164384003,13.8996154243851,14.1164136091746,13.9041279159281,13.7378428035442,13.8427673184314,13.9351826916174,14.5676117106089
"5743","Q68E01;Q68E01-2",14.1694061368172,14.4675570993661,14.3073254961888,14.3247727972854,14.5279740311527,14.4857399773459,14.429195522242,14.3541054586521,14.3217284873054,14.2583600884864,14.5306971633127,14.2433464493923,14.3289394423695,14.5344893251202,14.3894189263844,14.5090585865836
"5744","Q68E01;Q68E01-2;Q68E01-3",16.1676770967347,16.2048408660395,16.2140664084459,16.2602525651696,16.1981791271856,16.3279876786977,16.3086884591372,16.2120311367715,16.4390867918017,15.8708428706391,16.0147043372796,15.9087834846341,15.9252504134156,15.961368469417,16.2650605789975,16.2265024868176
"5745","Q68EM7-6;Q68EM7-5;Q68EM7;Q68EM7-2",16.7082432648153,16.7323006990716,16.6831934984515,16.831341723237,16.6605844701357,16.5335349470141,16.6950943820427,16.7975008891245,16.8246920109747,16.7621420391898,16.6560868741933,16.6618014791397,16.7470162887442,16.629680363599,16.776067111394,16.6781231461708
"5746","Q68EM7-6;Q68EM7-5;Q68EM7;Q68EM7-2;Q68EM7-4",14.8514092018527,15.3493141609989,15.3290688035502,15.247007729091,15.1665276352167,15.1018515482321,15.3494996617468,15.2962186775524,14.930058606069,14.8969462875396,14.8393290328739,14.8944311926199,14.9077617462955,14.8504331335474,14.959788087454,15.365429279769
"5747","Q68EM7-6;Q68EM7-5;Q68EM7;Q68EM7-2;Q68EM7-4;Q17R89-2;Q17R89-3;Q17R89",14.9096091609363,15.5854214356293,15.7359066625089,15.7657438734198,15.8929451172751,15.8040877561762,15.7581488922262,15.8142503928341,15.1916565415345,14.9426719850433,15.021079259912,14.9511508979356,14.7634456336943,14.9531313506432,15.1781674100313,15.540926704003
"5748","Q68EM7-6;Q68EM7-5;Q68EM7;Q68EM7-2;Q68EM7-7;Q68EM7-3",14.2928827031454,14.470327557303,14.4967630148343,14.5632632879958,14.6700466717276,14.6176125889167,14.381215224808,14.4725200469677,14.2921135396093,14.3161814148534,14.888128927585,14.4078779840253,14.1471570116653,14.9769841561273,14.2846040940844,14.5149670284314
"5749","Q68EM7-6;Q68EM7-5;Q68EM7;Q68EM7-7;Q68EM7-3",15.1095467314451,15.5198398898228,15.4845218938629,15.532153392551,15.4402174321151,15.4768631051917,15.5432246779802,15.5766193413012,15.3048720574817,15.3061045759204,15.1316619183941,15.1314556917782,15.2545144235678,15.1849535520197,15.2192476312031,15.3945369477386
"5750","Q69YH5",14.1410316361738,14.3762783037629,14.4410040402129,14.3821554313624,14.4165120090698,14.5405210760841,14.4460086129868,14.467548941832,14.0162958212785,14.1919675630638,14.1731936109925,14.2255092352517,14.1090516772542,14.1729001988725,14.0668288217056,14.3912905789722
"5751","Q69YH5;Q69YH5-2",14.1117339305687,14.6384625216819,14.5193013673806,14.5548819764381,14.5225038773611,14.5357910995956,14.4678832320982,14.3430517739641,13.9587031729386,14.2524949767914,13.992760818553,14.6664854972083,14.3236278642651,14.5668162695199,14.0162269491827,14.3995510752986
"5752","Q69YN2",15.4340031802009,15.8327196165779,15.9655469375693,15.966742509252,16.057011538198,15.9238450227336,16.0089693652175,16.0292347920584,15.2170104595697,15.2898035036715,15.2037567708517,15.3177133201182,14.9998899662904,15.6192972471912,15.2401923474704,15.8444703305217
"5753","Q69YN2;Q69YN2-3",14.5031104240744,15.0829548132915,15.1206638222177,15.1375308804439,15.1917827906825,15.1779200957951,15.1244559877652,15.1327347763741,14.4557997780905,14.4251674142899,14.5171380006178,14.4927105334764,14.3644081393256,14.6024442250125,14.6036681470465,14.9589704395648
"5754","Q69YN2;Q69YN2-3;Q69YN2-2",15.7659079481501,15.8728982241563,16.0345975014353,16.0010885362772,16.1415278028965,16.1218463683042,16.0377120467246,16.0762138611932,15.6522458412873,15.5196771697224,15.620892533276,15.4732843831289,15.455260525752,15.8646757816305,15.6581792965526,15.9142947711694
"5755","Q69YN4-3;Q69YN4",13.5340265008571,14.0232753498001,13.9993575259956,14.3234577107468,14.1326195857371,14.2934133006643,14.0931922360669,14.2670627908189,13.8959642823744,13.9850075161798,13.9659275210672,13.8799773591894,13.508500574609,13.716483256056,13.9242701247803,14.0340791152394
"5756","Q69YQ0-2;Q69YQ0",15.0927189163937,15.7827970157262,15.8290654289409,15.7748575989428,15.8706569536586,15.8213121724539,15.8739393146806,15.7893075641259,15.2556198671532,15.2063542656112,15.3371359775592,15.0339733751466,15.2748979829973,15.1969645410922,15.3476911581592,15.8323434323942
"5757","Q69YU5",16.9405093713201,16.8915011623931,16.7620019298582,16.713886943604,16.6265759187363,16.6846852769792,16.7598468402894,16.6778459114239,16.8564216899284,16.963898715819,16.7098423066096,16.9837401061463,17.0388125210691,16.8215849523514,16.9123062815694,16.8532315453972
"5758","Q6AI08",12.9638187832721,12.9255377838269,13.1716551406621,13.2275808562574,12.9955319766016,13.1444817443872,13.1295403831758,12.8986361966526,12.7641337197229,13.167881626569,12.7728994649427,12.846683973678,12.4008188499227,13.0281893709597,12.5300072956579,13.0219122945024
"5759","Q6AI12",13.5538671391901,14.0754521616665,14.3529005754884,14.2959907403839,14.2682053426012,14.2557709001414,14.3012827675743,14.2725551559428,13.7767316482243,13.5912676289157,13.8424900767355,13.6881674171363,13.6914012,13.6712976590872,13.950387322533,14.1893985546586
"5760","Q6AWC2-3;Q6AWC2-2;Q6AWC2;Q6AWC2-6;Q6AWC2-4;Q6AWC2-5",13.7644327485184,14.2838521283156,14.555901096403,14.5211552670318,14.5945576917425,14.4108009322539,14.4393932683711,14.3398913258347,14.0361537601242,13.6906061608526,14.3324985206492,13.8856197340397,14.0226277140325,14.3938107797404,14.1626957971029,14.4055593909521
"5761","Q6AWC2-3;Q6AWC2-2;Q6AWC2;Q6AWC2-6;Q6AWC2-4;Q6AWC2-7",13.6965584048431,14.0003503856058,14.4905974165427,14.2317764237313,14.3003710326312,14.5171374306877,14.1653348760094,14.2685605804437,13.9412684065788,13.623275729375,13.8726100388613,13.9006733969056,13.6336816382349,14.1314516385162,13.9516202720343,14.2171077647452
"5762","Q6AWC2-3;Q6AWC2-2;Q6AWC2;Q6AWC2-6;Q6AWC2-5",13.4813121548193,14.2651726337244,14.147141492636,14.1389012420923,14.4718269544257,14.5195090164502,14.3895078069699,14.2251776829713,13.5545443538037,13.1921120457538,13.5219949227496,13.0746825155029,13.1947471522181,13.4958213512672,13.4859255305873,14.2185131450906
"5763","Q6BCY4-2;Q6BCY4",15.5530116369802,14.7002005901714,14.7388500220251,14.6861744429171,14.7249801342597,14.7653513944253,14.806086298852,14.7258804614255,15.4818176718441,15.4471042268441,15.5690482287608,15.540101219845,15.511421681043,15.5399887968455,15.2376191238128,14.6405993680074
"5764","Q6BDS2",15.4770030843697,15.3728858225161,15.3903911267995,15.3469955697268,15.3707291117935,15.3622141663688,15.4557096414534,15.4098001521465,15.2438950052533,15.3094113879119,15.2027571702727,15.375906801352,15.265261870771,15.3475918457941,15.2329602803148,15.420886433114
"5765","Q6DD87",16.1150211413545,15.809121419034,15.6118210460957,15.74770051827,15.7817318459083,15.7625349799784,15.6146668095067,15.6688767982237,16.0926361170469,16.3242419834443,16.1534882808473,16.3019600072789,16.1301988017225,16.055482795724,16.0873510724608,15.7243741276715
"5766","Q6DD88",16.0815860766097,16.6109522110266,16.7228200055618,16.7060521032019,16.7502799722044,16.7163953194414,16.687487632644,16.6825918001884,16.0429865518231,16.1408898003166,16.2683808845787,15.9729217875671,15.9952848346895,16.1417813344099,16.2424913564813,16.6358161181132
"5767","Q6DD88;Q9BVN2-4;Q9BVN2",12.4848329066195,11.8561693000288,12.2149174709205,11.9609686481441,11.8752052338097,12.0021151485615,11.85281656324,12.0573306832694,12.7527518859782,12.2150682534776,12.7216731318305,12.5774613753585,12.3906451069791,12.6089184677002,12.1048574627163,12.0378419372141
"5768","Q6DHV7-2;Q6DHV7",14.4791965694722,13.9697719759296,13.7928549967554,14.0996548950782,13.9580470005623,13.895934738859,13.8621278782372,14.0100055265626,14.6345178433214,14.3961845123992,14.2833712577229,14.5553970957806,14.5459348949662,14.2861621515275,14.4748776724298,13.8448720601324
"5769","Q6DHV7-2;Q6DHV7;Q6DHV7-3",14.648647312119,14.1827871893647,14.083031241956,14.1499886845428,14.103596881308,14.0435937862925,14.141581486691,14.1376071553354,14.6318242760081,14.6441939655032,14.5102876019737,14.7492311334956,14.5876016575043,14.6254791569629,14.4664121331187,14.1258283798835
"5770","Q6DKI1",17.5130254355908,17.1555015752499,17.178235811716,17.0495342393866,17.1298229132886,17.1859764207193,16.950331938126,16.9777401321885,17.5047177192495,17.4712307328675,17.5246094766015,17.479873118412,17.482827283113,17.2952901804053,17.1849649937854,17.1179626709929
"5771","Q6DKJ4",13.9084527620049,14.2297223918274,14.1446052539463,13.9258904272782,14.0761073789404,14.007435874896,14.0195910304412,13.8690050621832,13.7869361938094,13.9069872450465,13.9071609218046,13.842460858369,14.0670824761241,13.880466221652,13.9064126083027,13.9772997019871
"5772","Q6DKJ4-2",12.9709358175178,12.9829365837843,12.5155496582219,12.3851758591156,12.471028458912,12.7055761703406,12.4584990587937,12.3656532833931,12.9716223404537,13.0585583141157,12.9317025353699,13.1034861084121,12.8834663614681,13.0114951451618,13.0565940806352,12.4147294965442
"5773","Q6DKJ4;Q6DKJ4-3",14.1772295087121,14.650225550971,14.7910124487685,14.6167434809796,14.7581972173048,14.5761759213307,14.8022856830304,14.6293111114452,14.1155463152636,14.2562956022381,14.2230919495692,14.2498956803534,13.9575918409062,14.2827699580355,14.2303743067993,14.552602383815
"5774","Q6DKK2",15.9975811627972,15.8613850221832,15.9094130975386,15.907688211258,15.9019393316027,15.9183816356225,15.9368245049422,15.8381973491636,15.9008760360884,15.94259562048,15.9082053189369,15.9668205048282,15.9221566828502,15.907729134033,15.9280078912468,15.768373450829
